external_operation_id,source_file,source_date,planta_original,planta_normalized,mov_original,mov,movement_type,movement_type_detail,patente_original,plate_normalized,contrato,cliente_contrato,ingreso_id,comprob,cp_remito,ctg,cupo,entregado_por_a,localidad_proc_dest,fecha_ing_original,hora_ing_original,fecha_calado_original,hora_calado_original,fecha_sal_original,hora_sal_original,external_ingreso_at,external_calado_at,external_salida_at,cod_prod,producto_original,product_normalized,plataforma_original,platform_normalized,plataforma_manual,kgs_bruto,kgs_tara,kgs_neto,kgs_neto_neto,humedad,observaciones,observacion_calidad,normalization_warnings,external_sl_balanza_entrada_at,external_sl_balanza_salida_at,tiempos_entre_pasos_source_file,tiempos_entre_pasos_match
CTG_10233126631,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AF948GL,AF948GL,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439199,000404032492,0010000538312,10233126631,VIC345610250626,A.C.A. EXPORTACION-30500120882-220709,TRENQUE LAUQUEN - BUENOS AIRES - CP 6400,25/06/2026,14:44,25/06/2026,22:27,26/06/2026,01:23,2026-06-25T14:44:00,2026-06-25T22:27:00,2026-06-26T01:23:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,51980,18500,33480,33480,11.9,"FAZON 2026, FAZON 2026",,,2026-06-26T00:08:00,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133120193,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,OPJ402,OPJ402,2000651,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14439220,000404032493,0000000000064,10133120193,VIC462462260626,SCILINGO HNOS S.A.-30714158887-250519,PASCANAS (CBA) - CORDOBA - CP 26790,25/06/2026,15:23,25/06/2026,22:56,26/06/2026,01:25,2026-06-25T15:23:00,2026-06-25T22:56:00,2026-06-26T01:25:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45300,14320,30980,30980,12.8,"FAZON 2026, FAZON 2026",,,2026-06-26T00:30:00,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133106661,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,OTJ010,OTJ010,2000662,CARGILL S.A.C.I.-30506792165-220165,14439159,000404032494,0000000001264,10133106661,VIC853744250626,ALFREDO S. MONDINO CEREALES S.R.L.-30715948318-250522,JOVITA (CBA) - CORDOBA - CP 61270,25/06/2026,13:42,25/06/2026,21:23,26/06/2026,01:27,2026-06-25T13:42:00,2026-06-25T21:23:00,2026-06-26T01:27:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,44680,15340,29340,29047,11.2,"FAZON PTO 2026, FAZON PTO 2026",,,2026-06-26T00:27:00,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233119254,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,DVC925,DVC925,2000655,COMMODITIES S.A.-30640872566-222089,14439210,000404032495,0000700010787,10233119254,VIC369662250626,JOSE A. CUSATO S.A.-30539703850-222466,FERRE - BUENOS AIRES - CP 60033,25/06/2026,15:07,25/06/2026,22:53,26/06/2026,01:28,2026-06-25T15:07:00,2026-06-25T22:53:00,2026-06-26T01:28:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44460,16600,27860,27860,11.6,"FAZON 2026, FAZON 2026",,,2026-06-26T00:29:00,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
COMPROB_000200430700,MovimientosPorContrato_20260626.xlsx,2026-06-26,PLANTA AVELLANEDA,AVELLANEDA,I,I,INGRESO,I,AH210AI,AH210AI,999823,,14439430,000200430700,0000100000276,0,,PELLEGRINI S.R.L-30710032544-309127,GOBERNADOR VIRASORO - CORRIENTES - CP 33420,26/06/2026,00:38,,,26/06/2026,01:29,2026-06-26T00:38:00,,2026-06-26T01:29:00,0823,CHIP DE PINO,CHIP DE PINO,PLAYA LEÑA Y CHIP,PLAYA_LEÑA_Y_CHIP,achavez,49440,18980,30460,30460,0,,,UNKNOWN_PLATFORM_MAPPING,,,,
CTG_10233123625,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,FGI619,FGI619,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439208,000404032496,0001300006250,10233123625,VIC595046260626,COOP.AGR.LA VIOLETA LTDA.-30534951341-220200,VILLA RAMALLO - BUENOS AIRES - CP 29140,25/06/2026,14:57,25/06/2026,22:46,26/06/2026,01:30,2026-06-25T14:57:00,2026-06-25T22:46:00,2026-06-26T01:30:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45060,14560,30500,30195,13.2,"FAZON 2026, FAZON 2026",,,2026-06-26T00:15:00,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233120202,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AD874WH,AD874WH,2000655,COMMODITIES S.A.-30640872566-222089,14439233,000404032497,0000700010789,10233120202,VIC389130250626,JOSE A. CUSATO S.A.-30539703850-222466,FERRE - BUENOS AIRES - CP 60033,25/06/2026,16:00,25/06/2026,23:08,26/06/2026,01:31,2026-06-25T16:00:00,2026-06-25T23:08:00,2026-06-26T01:31:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,52460,17160,35300,35300,10.5,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133115967,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,MUS277,MUS277,2000655,COMMODITIES S.A.-30640872566-222089,14439224,000404032498,0000100001038,10133115967,VIC052694250626,GERMINAGRO S.A.-30716883120-250518,MARCOS JUAREZ (CBA) - CORDOBA - CP 25800,25/06/2026,15:27,25/06/2026,22:58,26/06/2026,01:33,2026-06-25T15:27:00,2026-06-25T22:58:00,2026-06-26T01:33:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,44940,14960,29980,29980,11.1,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233113516,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AH389NA,AH389NA,2000655,COMMODITIES S.A.-30640872566-222089,14439225,000404032499,0000000001055,10233113516,VIC325034250626,GRANERO DEL OESTE S.A-30568351882-225799,BRAGADO (BAS) - BUENOS AIRES - CP 66400,25/06/2026,15:28,25/06/2026,23:00,26/06/2026,01:34,2026-06-25T15:28:00,2026-06-25T23:00:00,2026-06-26T01:34:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,51040,15700,35340,35340,12.2,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133113760,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,EOL893,EOL893,2000662,CARGILL S.A.C.I.-30506792165-220165,14439219,000404032500,0000100000076,10133113760,VIC565723250626,ACOPIO AREQUITO S.A.-30543487348-220752,AREQUITO  - SANTA FE - CP 21830,25/06/2026,15:22,25/06/2026,22:55,26/06/2026,01:36,2026-06-25T15:22:00,2026-06-25T22:55:00,2026-06-26T01:36:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45300,14820,30480,30480,11.9,"FAZON PTO 2026, FAZON PTO 2026",,,2026-06-26T00:33:00,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233120972,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AH298ZU,AH298ZU,2000655,COMMODITIES S.A.-30640872566-222089,14439232,000404032501,0000700010790,10233120972,VIC598240250626,JOSE A. CUSATO S.A.-30539703850-222466,FERRE - BUENOS AIRES - CP 60033,25/06/2026,15:59,25/06/2026,23:14,26/06/2026,01:40,2026-06-25T15:59:00,2026-06-25T23:14:00,2026-06-26T01:40:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,52360,16740,35620,35620,9.6,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133116557,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,EFU878,EFU878,2000655,COMMODITIES S.A.-30640872566-222089,14439235,000404032502,0000000000754,10133116557,VIC362700250626,MATESUR S.A.-30707132724-232783,FERRE - BUENOS AIRES - CP 60033,25/06/2026,16:01,25/06/2026,23:12,26/06/2026,01:41,2026-06-25T16:01:00,2026-06-25T23:12:00,2026-06-26T01:41:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45100,14200,30900,30900,11.3,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233103746,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AC116HH,AC116HH,2000662,CARGILL S.A.C.I.-30506792165-220165,14439230,000404032503,0000100010148,10233103746,VIC744288250626,AGROCEREALES LA MILONGUITA S.A.-30669094228-231323,MONTE DE LOS GAUCHOS - CORDOBA - CP 5839,25/06/2026,15:42,25/06/2026,23:10,26/06/2026,01:44,2026-06-25T15:42:00,2026-06-25T23:10:00,2026-06-26T01:44:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,52440,14740,37700,37700,12.4,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133101533,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AC268HA,AC268HA,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439226,000404032504,0000100020932,10133101533,VIC916463250626,A.C.A. EXPORTACION-30500120882-220709,BUENA ESPERANZA - SANTIAGO DEL ESTERO - CP 52551,25/06/2026,15:29,25/06/2026,23:04,26/06/2026,01:49,2026-06-25T15:29:00,2026-06-25T23:04:00,2026-06-26T01:49:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,52300,16940,35360,35360,11.4,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133109477,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,OFJ805,OFJ805,2000662,CARGILL S.A.C.I.-30506792165-220165,14439236,000404032505,0000000001650,10133109477,VIC406246250626,CARGILL S.A.C.I.-30506792165-220165,CHARATA - CHACO - CP 37300,25/06/2026,16:03,25/06/2026,23:15,26/06/2026,01:50,2026-06-25T16:03:00,2026-06-25T23:15:00,2026-06-26T01:50:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,52480,16780,35700,35700,13.2,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233116545,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GWP673,GWP673,2000662,CARGILL S.A.C.I.-30506792165-220165,14439243,000404032506,0000100017550,10233116545,VIC240880250626,COOP.AG.GA.DE VIDELA LTDA.-30531164667-220247,VIDELA  (SANTA FE) - SANTA FE - CP 30481,25/06/2026,16:08,25/06/2026,23:29,26/06/2026,01:53,2026-06-25T16:08:00,2026-06-25T23:29:00,2026-06-26T01:53:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,45060,13860,31200,31200,12.6,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133105951,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AH923RF,AH923RF,2000655,COMMODITIES S.A.-30640872566-222089,14439244,000404032507,0001000004888,10133105951,VIC984838250626,SCILINGO HNOS S.A.-30714158887-250519,LOS JURIES - SANTIAGO DEL ESTERO - CP 37631,25/06/2026,16:09,25/06/2026,23:35,26/06/2026,01:54,2026-06-25T16:09:00,2026-06-25T23:35:00,2026-06-26T01:54:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,52200,17220,34980,34980,13.2,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133116064,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AC618UY,AC618UY,2000655,COMMODITIES S.A.-30640872566-222089,14439256,000404032508,0000100001039,10133116064,VIC055276250626,GERMINAGRO S.A.-30716883120-250518,MARCOS JUAREZ (CBA) - CORDOBA - CP 25800,25/06/2026,16:22,25/06/2026,23:50,26/06/2026,01:55,2026-06-25T16:22:00,2026-06-25T23:50:00,2026-06-26T01:55:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44820,14600,30220,30220,11,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133109782,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GGZ947,GGZ947,2000662,CARGILL S.A.C.I.-30506792165-220165,14439239,000404032509,0000000001651,10133109782,VIC594286250626,CARGILL S.A.C.I.-30506792165-220165,CHARATA - CHACO - CP 37300,25/06/2026,16:05,25/06/2026,23:20,26/06/2026,01:57,2026-06-25T16:05:00,2026-06-25T23:20:00,2026-06-26T01:57:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,51860,15780,36080,36080,12.9,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133115878,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AC707CO,AC707CO,2000655,COMMODITIES S.A.-30640872566-222089,14439257,000404032510,0000100001037,10133115878,VIC037311250626,GERMINAGRO S.A.-30716883120-250518,MARCOS JUAREZ (CBA) - CORDOBA - CP 25800,25/06/2026,16:23,25/06/2026,23:54,26/06/2026,01:58,2026-06-25T16:23:00,2026-06-25T23:54:00,2026-06-26T01:58:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45200,15200,30000,30000,12,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133111365,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AB606BT,AB606BT,2000662,CARGILL S.A.C.I.-30506792165-220165,14439255,000404032511,0000000000146,10133111365,VIC624082250626,ROAGRO NEGOCIOS S.A-30710674570-247499,PUEBLO ITALIANO - CORDOBA - CP 26510,25/06/2026,16:22,25/06/2026,23:48,26/06/2026,01:59,2026-06-25T16:22:00,2026-06-25T23:48:00,2026-06-26T01:59:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,52300,15060,37240,37240,10.7,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10133114555,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,FJF767,FJF767,2000655,COMMODITIES S.A.-30640872566-222089,14439264,000404032512,0000000000377,10133114555,VIC589463250626,BORSINI S.A.-30711588546-249487,LAS PALMERAS - SANTA FE - CP 23262,25/06/2026,16:28,26/06/2026,00:05,26/06/2026,02:04,2026-06-25T16:28:00,2026-06-26T00:05:00,2026-06-26T02:04:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44920,14980,29940,29940,10.8,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233110507,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AB483FX,AB483FX,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439263,000404032513,0000000001581,10233110507,VIC167702250626,GRUPO NIEVA S.A.-30712284079-252142,CASBAS - BUENOS AIRES - CP 64170,25/06/2026,16:27,25/06/2026,23:56,26/06/2026,02:05,2026-06-25T16:27:00,2026-06-25T23:56:00,2026-06-26T02:05:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,45060,16920,28140,28140,12.6,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133103495,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,FIL347,FIL347,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439241,000404032514,0000000000205,10133103495,VIC172858250626,ACOPIAR S.A.-30710844646-248250,BULNES - CORDOBA - CP 58450,25/06/2026,16:06,25/06/2026,23:24,26/06/2026,02:06,2026-06-25T16:06:00,2026-06-25T23:24:00,2026-06-26T02:06:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,44740,16480,28260,28260,13.3,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233110699,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GKQ357,GKQ357,2000651,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14439262,000404032515,0003700019652,10233110699,VIC135639250626,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,GENERAL PINEDO - CHACO - CP 37320,25/06/2026,16:26,25/06/2026,23:52,26/06/2026,02:08,2026-06-25T16:26:00,2026-06-25T23:52:00,2026-06-26T02:08:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,44820,14440,30380,30380,13.4,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133117652,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,HYC334,HYC334,2000662,CARGILL S.A.C.I.-30506792165-220165,14439274,000404032516,0000000003387,10133117652,VIC708551250626,SERVIGRAIN S.A.-30711169748-248828,MARCOS JUAREZ (CBA) - CORDOBA - CP 25800,25/06/2026,16:56,26/06/2026,00:25,26/06/2026,02:09,2026-06-25T16:56:00,2026-06-26T00:25:00,2026-06-26T02:09:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,44880,14180,30700,30700,10.7,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133114308,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,GSJ964,GSJ964,2000662,CARGILL S.A.C.I.-30506792165-220165,14439275,000404032517,0000000000434,10133114308,VIC242666250626,COOP.AG.GA.LOS MOLINOS LTDA.-30532568567-220276,CAFFERATA - SANTA FE - CP 26431,25/06/2026,17:04,26/06/2026,00:21,26/06/2026,02:11,2026-06-25T17:04:00,2026-06-26T00:21:00,2026-06-26T02:11:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,45280,12820,32460,32460,12.2,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233121323,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AD312ML,AD312ML,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439273,000404032518,0000000000333,10233121323,VIC145777260626,MONSANTO ARGENTINA SRL-30503508725-225596,RECREO (SFE) - SANTA FE - CP 30181,25/06/2026,16:54,26/06/2026,00:19,26/06/2026,02:12,2026-06-25T16:54:00,2026-06-26T00:19:00,2026-06-26T02:12:00,0301,SOJA,SOJA,VOLCABLE PTO 5,VOLCABLE_PTO_5,,52200,17880,34320,34320,12.8,"FAZON 2026, FAZON 2026",,,,,,
CTG_10133113252,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AD428GD,AD428GD,2000662,CARGILL S.A.C.I.-30506792165-220165,14439268,000404032519,0000000001555,10133113252,VIC421600250626,LA CLEMENTINA S.A-33674838609-305557,CRISPI - SANTA FE - CP 24410,25/06/2026,16:35,26/06/2026,00:11,26/06/2026,02:14,2026-06-25T16:35:00,2026-06-26T00:11:00,2026-06-26T02:14:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,44200,14860,29340,29340,12.2,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10133082036,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AC687NQ,AC687NQ,2000662,CARGILL S.A.C.I.-30506792165-220165,14439194,000404032520,0000100004612,10133082036,VIC727515250626,CARGILL S.A.C.I.-30506792165-220165,SACHAYOJ - SANTIAGO DEL ESTERO - CP 37312,25/06/2026,14:33,25/06/2026,22:19,26/06/2026,02:15,2026-06-25T14:33:00,2026-06-25T22:19:00,2026-06-26T02:15:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,45140,15820,29320,29085,13.1,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133102999,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,RTX183,RTX183,2000662,CARGILL S.A.C.I.-30506792165-220165,14439242,000404032521,0000000001257,10133102999,VIC808881250626,ALFREDO S. MONDINO CEREALES S.R.L.-30715948318-250522,JOVITA (CBA) - CORDOBA - CP 61270,25/06/2026,16:07,25/06/2026,23:26,26/06/2026,02:23,2026-06-25T16:07:00,2026-06-25T23:26:00,2026-06-26T02:23:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,45180,16160,29020,28788,11.1,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10233111142,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,RPW636,RPW636,2000651,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,14439245,000404032522,0003700019656,10233111142,VIC850726250626,UNION AGRICOLA DE AVELLANEDA COOP.LTDA.-30501912405-220345,GENERAL PINEDO - CHACO - CP 37320,25/06/2026,16:11,25/06/2026,23:33,26/06/2026,02:28,2026-06-25T16:11:00,2026-06-25T23:33:00,2026-06-26T02:28:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,45180,14360,30820,30512,13.3,"FAZON 2026, FAZON 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
CTG_10133097842,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AD364MY,AD364MY,2000662,CARGILL S.A.C.I.-30506792165-220165,14439248,000404032523,0000100004615,10133097842,VIC954650250626,CARGILL S.A.C.I.-30506792165-220165,SACHAYOJ - SANTIAGO DEL ESTERO - CP 37312,25/06/2026,16:16,25/06/2026,23:42,26/06/2026,02:29,2026-06-25T16:16:00,2026-06-25T23:42:00,2026-06-26T02:29:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,50500,17140,33360,33093,13.5,"FAZON PTO 2026, FAZON PTO 2026",,,,,,
CTG_10233121165,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,HDT439,HDT439,2000652,LDC ARGENTINA S.A.-30526712729-221642,14439260,000404032524,0000100016978,10233121165,VIC816514250626,LARTIRIGOYEN Y CIA.S.A.-30613985995-220595,SAN LORENZO - SANTA FE - CP 22000,25/06/2026,16:25,26/06/2026,00:03,26/06/2026,02:31,2026-06-25T16:25:00,2026-06-26T00:03:00,2026-06-26T02:31:00,0301,SOJA,SOJA,VOLCABLE PTO 2,VOLCABLE_PTO_2,,51420,16560,34860,34581,12,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233110324,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,AC886EH,AC886EH,2000655,COMMODITIES S.A.-30640872566-222089,14439265,000404032525,0000200020394,10233110324,VIC722879250626,LORENZATI RUETSCH Y CIA.S.A.-30542726330-220148,ARROYO CABRAL - CORDOBA - CP 5917,25/06/2026,16:30,26/06/2026,00:07,26/06/2026,02:32,2026-06-25T16:30:00,2026-06-26T00:07:00,2026-06-26T02:32:00,0301,SOJA,SOJA,VOLCABLE PTO 3,VOLCABLE_PTO_3,,55420,17640,37780,37402,12.5,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233108986,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,IVH948,IVH948,2000655,COMMODITIES S.A.-30640872566-222089,14439266,000404032526,0000000002271,10233108986,VIC121355250626,LA RURAL S.R.L.-30616196568-249666,LAS BREÑAS - CHACO - CP 37220,25/06/2026,16:31,26/06/2026,00:09,26/06/2026,02:35,2026-06-25T16:31:00,2026-06-26T00:09:00,2026-06-26T02:35:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,52460,17020,35440,34944,13.3,"FAZON 2026, FAZON 2026",,,,,,
CTG_10233106587,MovimientosPorContrato_20260626.xlsx,2026-06-26,TERMINAL DE EMBARQUE,TERMINAL_EMBARQUE,I,I,INGRESO,I,KPG455,KPG455,2000662,CARGILL S.A.C.I.-30506792165-220165,14439284,000404032527,0000500005644,10233106587,VIC085538250626,JC NEGOCIOS AGROPECUARIOS SRL-30711340803-248906,VILLA DEL ROSARIO CB - CORDOBA - CP 59630,25/06/2026,17:26,26/06/2026,00:38,26/06/2026,02:37,2026-06-25T17:26:00,2026-06-26T00:38:00,2026-06-26T02:37:00,0301,SOJA,SOJA,VOLCABLE PTO 1,VOLCABLE_PTO_1,,51760,15740,36020,36020,12.4,"FAZON PTO 2026, FAZON PTO 2026",,,,,TiemposEntrePasos_20260625.xlsx,INGRESO_ID
